"location","horizon","reference_date","target_end_date","target","output_type","output_type_id","value"
"ab",-1,"2026-03-21","2026-03-14","pct wk covid lab det","quantile",0.025,2.67
"ab",-1,"2026-03-21","2026-03-14","pct wk covid lab det","quantile",0.1,2.71
"ab",-1,"2026-03-21","2026-03-14","pct wk covid lab det","quantile",0.25,2.74
"ab",-1,"2026-03-21","2026-03-14","pct wk covid lab det","quantile",0.5,2.78
"ab",-1,"2026-03-21","2026-03-14","pct wk covid lab det","quantile",0.75,2.82
"ab",-1,"2026-03-21","2026-03-14","pct wk covid lab det","quantile",0.9,2.85
"ab",-1,"2026-03-21","2026-03-14","pct wk covid lab det","quantile",0.975,2.89
"ab",-1,"2026-03-21","2026-03-14","pct wk flu lab det","quantile",0.025,7.02
"ab",-1,"2026-03-21","2026-03-14","pct wk flu lab det","quantile",0.1,7.12
"ab",-1,"2026-03-21","2026-03-14","pct wk flu lab det","quantile",0.25,7.21
"ab",-1,"2026-03-21","2026-03-14","pct wk flu lab det","quantile",0.5,7.31
"ab",-1,"2026-03-21","2026-03-14","pct wk flu lab det","quantile",0.75,7.41
"ab",-1,"2026-03-21","2026-03-14","pct wk flu lab det","quantile",0.9,7.5
"ab",-1,"2026-03-21","2026-03-14","pct wk flu lab det","quantile",0.975,7.6
"ab",-1,"2026-03-21","2026-03-14","pct wk rsv lab det","quantile",0.025,6.59
"ab",-1,"2026-03-21","2026-03-14","pct wk rsv lab det","quantile",0.1,6.68
"ab",-1,"2026-03-21","2026-03-14","pct wk rsv lab det","quantile",0.25,6.77
"ab",-1,"2026-03-21","2026-03-14","pct wk rsv lab det","quantile",0.5,6.86
"ab",-1,"2026-03-21","2026-03-14","pct wk rsv lab det","quantile",0.75,6.95
"ab",-1,"2026-03-21","2026-03-14","pct wk rsv lab det","quantile",0.9,7.04
"ab",-1,"2026-03-21","2026-03-14","pct wk rsv lab det","quantile",0.975,7.13
"ab",0,"2026-03-21","2026-03-21","pct wk covid lab det","quantile",0.025,2.176
"ab",0,"2026-03-21","2026-03-21","pct wk covid lab det","quantile",0.1,2.43
"ab",0,"2026-03-21","2026-03-21","pct wk covid lab det","quantile",0.25,2.678
"ab",0,"2026-03-21","2026-03-21","pct wk covid lab det","quantile",0.5,2.93
"ab",0,"2026-03-21","2026-03-21","pct wk covid lab det","quantile",0.75,2.982
"ab",0,"2026-03-21","2026-03-21","pct wk covid lab det","quantile",0.9,3.228
"ab",0,"2026-03-21","2026-03-21","pct wk covid lab det","quantile",0.975,3.482
"ab",0,"2026-03-21","2026-03-21","pct wk flu lab det","quantile",0.025,5.268
"ab",0,"2026-03-21","2026-03-21","pct wk flu lab det","quantile",0.1,6.482
"ab",0,"2026-03-21","2026-03-21","pct wk flu lab det","quantile",0.25,6.872
"ab",0,"2026-03-21","2026-03-21","pct wk flu lab det","quantile",0.5,7.082
"ab",0,"2026-03-21","2026-03-21","pct wk flu lab det","quantile",0.75,7.492
"ab",0,"2026-03-21","2026-03-21","pct wk flu lab det","quantile",0.9,7.884
"ab",0,"2026-03-21","2026-03-21","pct wk flu lab det","quantile",0.975,9.098
"ab",0,"2026-03-21","2026-03-21","pct wk rsv lab det","quantile",0.025,5.728
"ab",0,"2026-03-21","2026-03-21","pct wk rsv lab det","quantile",0.1,6.614
"ab",0,"2026-03-21","2026-03-21","pct wk rsv lab det","quantile",0.25,6.89
"ab",0,"2026-03-21","2026-03-21","pct wk rsv lab det","quantile",0.5,6.974
"ab",0,"2026-03-21","2026-03-21","pct wk rsv lab det","quantile",0.75,7.058
"ab",0,"2026-03-21","2026-03-21","pct wk rsv lab det","quantile",0.9,7.334
"ab",0,"2026-03-21","2026-03-21","pct wk rsv lab det","quantile",0.975,7.82
"ab",1,"2026-03-21","2026-03-28","pct wk covid lab det","quantile",0.025,0.53
"ab",1,"2026-03-21","2026-03-28","pct wk covid lab det","quantile",0.1,1.198
"ab",1,"2026-03-21","2026-03-28","pct wk covid lab det","quantile",0.25,2.26
"ab",1,"2026-03-21","2026-03-28","pct wk covid lab det","quantile",0.5,3.126
"ab",1,"2026-03-21","2026-03-28","pct wk covid lab det","quantile",0.75,3.994
"ab",1,"2026-03-21","2026-03-28","pct wk covid lab det","quantile",0.9,4.856
"ab",1,"2026-03-21","2026-03-28","pct wk covid lab det","quantile",0.975,6.524
"ab",1,"2026-03-21","2026-03-28","pct wk flu lab det","quantile",0.025,1.266
"ab",1,"2026-03-21","2026-03-28","pct wk flu lab det","quantile",0.1,4.734
"ab",1,"2026-03-21","2026-03-28","pct wk flu lab det","quantile",0.25,6.378
"ab",1,"2026-03-21","2026-03-28","pct wk flu lab det","quantile",0.5,6.842
"ab",1,"2026-03-21","2026-03-28","pct wk flu lab det","quantile",0.75,7.508
"ab",1,"2026-03-21","2026-03-28","pct wk flu lab det","quantile",0.9,8.95
"ab",1,"2026-03-21","2026-03-28","pct wk flu lab det","quantile",0.975,13.42
"ab",1,"2026-03-21","2026-03-28","pct wk rsv lab det","quantile",0.025,3.268
"ab",1,"2026-03-21","2026-03-28","pct wk rsv lab det","quantile",0.1,5.78
"ab",1,"2026-03-21","2026-03-28","pct wk rsv lab det","quantile",0.25,6.48
"ab",1,"2026-03-21","2026-03-28","pct wk rsv lab det","quantile",0.5,6.992
"ab",1,"2026-03-21","2026-03-28","pct wk rsv lab det","quantile",0.75,7.302
"ab",1,"2026-03-21","2026-03-28","pct wk rsv lab det","quantile",0.9,8.202
"ab",1,"2026-03-21","2026-03-28","pct wk rsv lab det","quantile",0.975,10.514
"ab",2,"2026-03-21","2026-04-04","pct wk covid lab det","quantile",0.025,0.286
"ab",2,"2026-03-21","2026-04-04","pct wk covid lab det","quantile",0.1,0.97
"ab",2,"2026-03-21","2026-04-04","pct wk covid lab det","quantile",0.25,2.046
"ab",2,"2026-03-21","2026-04-04","pct wk covid lab det","quantile",0.5,3.33
"ab",2,"2026-03-21","2026-04-04","pct wk covid lab det","quantile",0.75,4.014
"ab",2,"2026-03-21","2026-04-04","pct wk covid lab det","quantile",0.9,5.29
"ab",2,"2026-03-21","2026-04-04","pct wk covid lab det","quantile",0.975,7.374
"ab",2,"2026-03-21","2026-04-04","pct wk flu lab det","quantile",0.025,0.668
"ab",2,"2026-03-21","2026-04-04","pct wk flu lab det","quantile",0.1,3.59
"ab",2,"2026-03-21","2026-04-04","pct wk flu lab det","quantile",0.25,6.078
"ab",2,"2026-03-21","2026-04-04","pct wk flu lab det","quantile",0.5,6.794
"ab",2,"2026-03-21","2026-04-04","pct wk flu lab det","quantile",0.75,7.91
"ab",2,"2026-03-21","2026-04-04","pct wk flu lab det","quantile",0.9,10.198
"ab",2,"2026-03-21","2026-04-04","pct wk flu lab det","quantile",0.975,15.718
"ab",2,"2026-03-21","2026-04-04","pct wk rsv lab det","quantile",0.025,2.412
"ab",2,"2026-03-21","2026-04-04","pct wk rsv lab det","quantile",0.1,4.952
"ab",2,"2026-03-21","2026-04-04","pct wk rsv lab det","quantile",0.25,6.478
"ab",2,"2026-03-21","2026-04-04","pct wk rsv lab det","quantile",0.5,6.816
"ab",2,"2026-03-21","2026-04-04","pct wk rsv lab det","quantile",0.75,7.354
"ab",2,"2026-03-21","2026-04-04","pct wk rsv lab det","quantile",0.9,8.68
"ab",2,"2026-03-21","2026-04-04","pct wk rsv lab det","quantile",0.975,11.222
"ab",3,"2026-03-21","2026-04-11","pct wk covid lab det","quantile",0.025,0.242
"ab",3,"2026-03-21","2026-04-11","pct wk covid lab det","quantile",0.1,0.544
"ab",3,"2026-03-21","2026-04-11","pct wk covid lab det","quantile",0.25,1.636
"ab",3,"2026-03-21","2026-04-11","pct wk covid lab det","quantile",0.5,3.136
"ab",3,"2026-03-21","2026-04-11","pct wk covid lab det","quantile",0.75,4.436
"ab",3,"2026-03-21","2026-04-11","pct wk covid lab det","quantile",0.9,5.728
"ab",3,"2026-03-21","2026-04-11","pct wk covid lab det","quantile",0.975,7.83
"ab",3,"2026-03-21","2026-04-11","pct wk flu lab det","quantile",0.025,0.286
"ab",3,"2026-03-21","2026-04-11","pct wk flu lab det","quantile",0.1,2.456
"ab",3,"2026-03-21","2026-04-11","pct wk flu lab det","quantile",0.25,5.386
"ab",3,"2026-03-21","2026-04-11","pct wk flu lab det","quantile",0.5,6.55
"ab",3,"2026-03-21","2026-04-11","pct wk flu lab det","quantile",0.75,7.914
"ab",3,"2026-03-21","2026-04-11","pct wk flu lab det","quantile",0.9,10.444
"ab",3,"2026-03-21","2026-04-11","pct wk flu lab det","quantile",0.975,17.414
"ab",3,"2026-03-21","2026-04-11","pct wk rsv lab det","quantile",0.025,1.752
"ab",3,"2026-03-21","2026-04-11","pct wk rsv lab det","quantile",0.1,4.722
"ab",3,"2026-03-21","2026-04-11","pct wk rsv lab det","quantile",0.25,6.074
"ab",3,"2026-03-21","2026-04-11","pct wk rsv lab det","quantile",0.5,6.842
"ab",3,"2026-03-21","2026-04-11","pct wk rsv lab det","quantile",0.75,7.408
"ab",3,"2026-03-21","2026-04-11","pct wk rsv lab det","quantile",0.9,8.76
"ab",3,"2026-03-21","2026-04-11","pct wk rsv lab det","quantile",0.975,11.73
"atlantic",-1,"2026-03-21","2026-03-14","pct wk covid lab det","quantile",0.025,2.09
"atlantic",-1,"2026-03-21","2026-03-14","pct wk covid lab det","quantile",0.1,2.13
"atlantic",-1,"2026-03-21","2026-03-14","pct wk covid lab det","quantile",0.25,2.16
"atlantic",-1,"2026-03-21","2026-03-14","pct wk covid lab det","quantile",0.5,2.19
"atlantic",-1,"2026-03-21","2026-03-14","pct wk covid lab det","quantile",0.75,2.22
"atlantic",-1,"2026-03-21","2026-03-14","pct wk covid lab det","quantile",0.9,2.25
"atlantic",-1,"2026-03-21","2026-03-14","pct wk covid lab det","quantile",0.975,2.29
"atlantic",-1,"2026-03-21","2026-03-14","pct wk flu lab det","quantile",0.025,12.19
"atlantic",-1,"2026-03-21","2026-03-14","pct wk flu lab det","quantile",0.1,12.37
"atlantic",-1,"2026-03-21","2026-03-14","pct wk flu lab det","quantile",0.25,12.52
"atlantic",-1,"2026-03-21","2026-03-14","pct wk flu lab det","quantile",0.5,12.69
"atlantic",-1,"2026-03-21","2026-03-14","pct wk flu lab det","quantile",0.75,12.86
"atlantic",-1,"2026-03-21","2026-03-14","pct wk flu lab det","quantile",0.9,13.01
"atlantic",-1,"2026-03-21","2026-03-14","pct wk flu lab det","quantile",0.975,13.19
"atlantic",-1,"2026-03-21","2026-03-14","pct wk rsv lab det","quantile",0.025,6.85
"atlantic",-1,"2026-03-21","2026-03-14","pct wk rsv lab det","quantile",0.1,6.95
"atlantic",-1,"2026-03-21","2026-03-14","pct wk rsv lab det","quantile",0.25,7.03
"atlantic",-1,"2026-03-21","2026-03-14","pct wk rsv lab det","quantile",0.5,7.13
"atlantic",-1,"2026-03-21","2026-03-14","pct wk rsv lab det","quantile",0.75,7.23
"atlantic",-1,"2026-03-21","2026-03-14","pct wk rsv lab det","quantile",0.9,7.31
"atlantic",-1,"2026-03-21","2026-03-14","pct wk rsv lab det","quantile",0.975,7.41
"atlantic",0,"2026-03-21","2026-03-21","pct wk covid lab det","quantile",0.025,1.51
"atlantic",0,"2026-03-21","2026-03-21","pct wk covid lab det","quantile",0.1,1.56
"atlantic",0,"2026-03-21","2026-03-21","pct wk covid lab det","quantile",0.25,1.806
"atlantic",0,"2026-03-21","2026-03-21","pct wk covid lab det","quantile",0.5,2.054
"atlantic",0,"2026-03-21","2026-03-21","pct wk covid lab det","quantile",0.75,2.304
"atlantic",0,"2026-03-21","2026-03-21","pct wk covid lab det","quantile",0.9,2.55
"atlantic",0,"2026-03-21","2026-03-21","pct wk covid lab det","quantile",0.975,3.2
"atlantic",0,"2026-03-21","2026-03-21","pct wk flu lab det","quantile",0.025,11.326
"atlantic",0,"2026-03-21","2026-03-21","pct wk flu lab det","quantile",0.1,12.276
"atlantic",0,"2026-03-21","2026-03-21","pct wk flu lab det","quantile",0.25,12.608
"atlantic",0,"2026-03-21","2026-03-21","pct wk flu lab det","quantile",0.5,12.956
"atlantic",0,"2026-03-21","2026-03-21","pct wk flu lab det","quantile",0.75,13.102
"atlantic",0,"2026-03-21","2026-03-21","pct wk flu lab det","quantile",0.9,13.436
"atlantic",0,"2026-03-21","2026-03-21","pct wk flu lab det","quantile",0.975,14.384
"atlantic",0,"2026-03-21","2026-03-21","pct wk rsv lab det","quantile",0.025,6.41
"atlantic",0,"2026-03-21","2026-03-21","pct wk rsv lab det","quantile",0.1,6.682
"atlantic",0,"2026-03-21","2026-03-21","pct wk rsv lab det","quantile",0.25,6.946
"atlantic",0,"2026-03-21","2026-03-21","pct wk rsv lab det","quantile",0.5,7.014
"atlantic",0,"2026-03-21","2026-03-21","pct wk rsv lab det","quantile",0.75,7.084
"atlantic",0,"2026-03-21","2026-03-21","pct wk rsv lab det","quantile",0.9,7.348
"atlantic",0,"2026-03-21","2026-03-21","pct wk rsv lab det","quantile",0.975,7.62
"atlantic",1,"2026-03-21","2026-03-28","pct wk covid lab det","quantile",0.025,0.286
"atlantic",1,"2026-03-21","2026-03-28","pct wk covid lab det","quantile",0.1,0.756
"atlantic",1,"2026-03-21","2026-03-28","pct wk covid lab det","quantile",0.25,1.62
"atlantic",1,"2026-03-21","2026-03-28","pct wk covid lab det","quantile",0.5,2.488
"atlantic",1,"2026-03-21","2026-03-28","pct wk covid lab det","quantile",0.75,3.358
"atlantic",1,"2026-03-21","2026-03-28","pct wk covid lab det","quantile",0.9,4.42
"atlantic",1,"2026-03-21","2026-03-28","pct wk covid lab det","quantile",0.975,6.69
"atlantic",1,"2026-03-21","2026-03-28","pct wk flu lab det","quantile",0.025,6.568
"atlantic",1,"2026-03-21","2026-03-28","pct wk flu lab det","quantile",0.1,10.558
"atlantic",1,"2026-03-21","2026-03-28","pct wk flu lab det","quantile",0.25,11.73
"atlantic",1,"2026-03-21","2026-03-28","pct wk flu lab det","quantile",0.5,12.518
