"location","horizon","reference_date","target_end_date","target","output_type","output_type_id","value"
"ab",-1,"2026-02-21","2026-02-14","pct wk covid lab det","quantile",0.025,1.7175
"ab",-1,"2026-02-21","2026-02-14","pct wk covid lab det","quantile",0.1,2.1925
"ab",-1,"2026-02-21","2026-02-14","pct wk covid lab det","quantile",0.25,2.83
"ab",-1,"2026-02-21","2026-02-14","pct wk covid lab det","quantile",0.5,4.0275
"ab",-1,"2026-02-21","2026-02-14","pct wk covid lab det","quantile",0.75,4.925
"ab",-1,"2026-02-21","2026-02-14","pct wk covid lab det","quantile",0.9,5.5625
"ab",-1,"2026-02-21","2026-02-14","pct wk covid lab det","quantile",0.975,6.2125
"ab",-1,"2026-02-21","2026-02-14","pct wk flu lab det","quantile",0.025,1.5725
"ab",-1,"2026-02-21","2026-02-14","pct wk flu lab det","quantile",0.1,1.835
"ab",-1,"2026-02-21","2026-02-14","pct wk flu lab det","quantile",0.25,4.4825
"ab",-1,"2026-02-21","2026-02-14","pct wk flu lab det","quantile",0.5,7.4425
"ab",-1,"2026-02-21","2026-02-14","pct wk flu lab det","quantile",0.75,10.3525
"ab",-1,"2026-02-21","2026-02-14","pct wk flu lab det","quantile",0.9,12.775
"ab",-1,"2026-02-21","2026-02-14","pct wk flu lab det","quantile",0.975,14.6375
"ab",-1,"2026-02-21","2026-02-14","pct wk rsv lab det","quantile",0.025,5.6675
"ab",-1,"2026-02-21","2026-02-14","pct wk rsv lab det","quantile",0.1,6.485
"ab",-1,"2026-02-21","2026-02-14","pct wk rsv lab det","quantile",0.25,7.74
"ab",-1,"2026-02-21","2026-02-14","pct wk rsv lab det","quantile",0.5,9.5575
"ab",-1,"2026-02-21","2026-02-14","pct wk rsv lab det","quantile",0.75,11.525
"ab",-1,"2026-02-21","2026-02-14","pct wk rsv lab det","quantile",0.9,12.78
"ab",-1,"2026-02-21","2026-02-14","pct wk rsv lab det","quantile",0.975,13.5975
"ab",0,"2026-02-21","2026-02-21","pct wk covid lab det","quantile",0.025,2.78
"ab",0,"2026-02-21","2026-02-21","pct wk covid lab det","quantile",0.1,3.07625
"ab",0,"2026-02-21","2026-02-21","pct wk covid lab det","quantile",0.25,3.4825
"ab",0,"2026-02-21","2026-02-21","pct wk covid lab det","quantile",0.5,3.87875
"ab",0,"2026-02-21","2026-02-21","pct wk covid lab det","quantile",0.75,4.4
"ab",0,"2026-02-21","2026-02-21","pct wk covid lab det","quantile",0.9,4.78125
"ab",0,"2026-02-21","2026-02-21","pct wk covid lab det","quantile",0.975,5.0775
"ab",0,"2026-02-21","2026-02-21","pct wk flu lab det","quantile",0.025,3.67625
"ab",0,"2026-02-21","2026-02-21","pct wk flu lab det","quantile",0.1,4.865
"ab",0,"2026-02-21","2026-02-21","pct wk flu lab det","quantile",0.25,6.1025
"ab",0,"2026-02-21","2026-02-21","pct wk flu lab det","quantile",0.5,7.53875
"ab",0,"2026-02-21","2026-02-21","pct wk flu lab det","quantile",0.75,8.85625
"ab",0,"2026-02-21","2026-02-21","pct wk flu lab det","quantile",0.9,10.0925
"ab",0,"2026-02-21","2026-02-21","pct wk flu lab det","quantile",0.975,11.975
"ab",0,"2026-02-21","2026-02-21","pct wk rsv lab det","quantile",0.025,7.46875
"ab",0,"2026-02-21","2026-02-21","pct wk rsv lab det","quantile",0.1,8.5425
"ab",0,"2026-02-21","2026-02-21","pct wk rsv lab det","quantile",0.25,9.28
"ab",0,"2026-02-21","2026-02-21","pct wk rsv lab det","quantile",0.5,10.4275
"ab",0,"2026-02-21","2026-02-21","pct wk rsv lab det","quantile",0.75,11.45
"ab",0,"2026-02-21","2026-02-21","pct wk rsv lab det","quantile",0.9,12.3125
"ab",0,"2026-02-21","2026-02-21","pct wk rsv lab det","quantile",0.975,13.0875
"ab",1,"2026-02-21","2026-02-28","pct wk covid lab det","quantile",0.025,1.2825
"ab",1,"2026-02-21","2026-02-28","pct wk covid lab det","quantile",0.1,2.1025
"ab",1,"2026-02-21","2026-02-28","pct wk covid lab det","quantile",0.25,3.00375
"ab",1,"2026-02-21","2026-02-28","pct wk covid lab det","quantile",0.5,3.91125
"ab",1,"2026-02-21","2026-02-28","pct wk covid lab det","quantile",0.75,4.7175
"ab",1,"2026-02-21","2026-02-28","pct wk covid lab det","quantile",0.9,5.62
"ab",1,"2026-02-21","2026-02-28","pct wk covid lab det","quantile",0.975,6.9525
"ab",1,"2026-02-21","2026-02-28","pct wk flu lab det","quantile",0.025,0.89875
"ab",1,"2026-02-21","2026-02-28","pct wk flu lab det","quantile",0.1,3.6725
"ab",1,"2026-02-21","2026-02-28","pct wk flu lab det","quantile",0.25,5.7725
