"location","horizon","reference_date","target_end_date","target","output_type","output_type_id","value"
"ab",-1,"2026-04-11","2026-04-04","pct wk covid lab det","quantile",0.025,0.535
"ab",-1,"2026-04-11","2026-04-04","pct wk covid lab det","quantile",0.1,0.895
"ab",-1,"2026-04-11","2026-04-04","pct wk covid lab det","quantile",0.25,1.2025
"ab",-1,"2026-04-11","2026-04-04","pct wk covid lab det","quantile",0.5,2.035
"ab",-1,"2026-04-11","2026-04-04","pct wk covid lab det","quantile",0.75,2.5925
"ab",-1,"2026-04-11","2026-04-04","pct wk covid lab det","quantile",0.9,2.9
"ab",-1,"2026-04-11","2026-04-04","pct wk covid lab det","quantile",0.975,3.46
"ab",-1,"2026-04-11","2026-04-04","pct wk flu lab det","quantile",0.025,1.9475
"ab",-1,"2026-04-11","2026-04-04","pct wk flu lab det","quantile",0.1,2.875
"ab",-1,"2026-04-11","2026-04-04","pct wk flu lab det","quantile",0.25,5.2
"ab",-1,"2026-04-11","2026-04-04","pct wk flu lab det","quantile",0.5,8.0775
"ab",-1,"2026-04-11","2026-04-04","pct wk flu lab det","quantile",0.75,10.605
"ab",-1,"2026-04-11","2026-04-04","pct wk flu lab det","quantile",0.9,12.78
"ab",-1,"2026-04-11","2026-04-04","pct wk flu lab det","quantile",0.975,14.7075
"ab",-1,"2026-04-11","2026-04-04","pct wk rsv lab det","quantile",0.025,1.4075
"ab",-1,"2026-04-11","2026-04-04","pct wk rsv lab det","quantile",0.1,1.92
"ab",-1,"2026-04-11","2026-04-04","pct wk rsv lab det","quantile",0.25,2.53
"ab",-1,"2026-04-11","2026-04-04","pct wk rsv lab det","quantile",0.5,3.4425
"ab",-1,"2026-04-11","2026-04-04","pct wk rsv lab det","quantile",0.75,4.405
"ab",-1,"2026-04-11","2026-04-04","pct wk rsv lab det","quantile",0.9,5.015
"ab",-1,"2026-04-11","2026-04-04","pct wk rsv lab det","quantile",0.975,5.7025
"ab",0,"2026-04-11","2026-04-11","pct wk covid lab det","quantile",0.025,0.9225
"ab",0,"2026-04-11","2026-04-11","pct wk covid lab det","quantile",0.1,1.22375
"ab",0,"2026-04-11","2026-04-11","pct wk covid lab det","quantile",0.25,1.5325
"ab",0,"2026-04-11","2026-04-11","pct wk covid lab det","quantile",0.5,1.92
"ab",0,"2026-04-11","2026-04-11","pct wk covid lab det","quantile",0.75,2.34625
"ab",0,"2026-04-11","2026-04-11","pct wk covid lab det","quantile",0.9,2.53
"ab",0,"2026-04-11","2026-04-11","pct wk covid lab det","quantile",0.975,3.08125
"ab",0,"2026-04-11","2026-04-11","pct wk flu lab det","quantile",0.025,4.075
"ab",0,"2026-04-11","2026-04-11","pct wk flu lab det","quantile",0.1,5.57125
"ab",0,"2026-04-11","2026-04-11","pct wk flu lab det","quantile",0.25,6.72125
"ab",0,"2026-04-11","2026-04-11","pct wk flu lab det","quantile",0.5,7.9525
"ab",0,"2026-04-11","2026-04-11","pct wk flu lab det","quantile",0.75,9.22
"ab",0,"2026-04-11","2026-04-11","pct wk flu lab det","quantile",0.9,10.52125
"ab",0,"2026-04-11","2026-04-11","pct wk flu lab det","quantile",0.975,12.05375
"ab",0,"2026-04-11","2026-04-11","pct wk rsv lab det","quantile",0.025,1.68125
"ab",0,"2026-04-11","2026-04-11","pct wk rsv lab det","quantile",0.1,2.3775
"ab",0,"2026-04-11","2026-04-11","pct wk rsv lab det","quantile",0.25,2.8825
"ab",0,"2026-04-11","2026-04-11","pct wk rsv lab det","quantile",0.5,3.51625
"ab",0,"2026-04-11","2026-04-11","pct wk rsv lab det","quantile",0.75,4.05
"ab",0,"2026-04-11","2026-04-11","pct wk rsv lab det","quantile",0.9,4.52875
"ab",0,"2026-04-11","2026-04-11","pct wk rsv lab det","quantile",0.975,5.18875
"ab",1,"2026-04-11","2026-04-18","pct wk covid lab det","quantile",0.025,0.1025
"ab",1,"2026-04-11","2026-04-18","pct wk covid lab det","quantile",0.1,0.41875
"ab",1,"2026-04-11","2026-04-18","pct wk covid lab det","quantile",0.25,0.94
"ab",1,"2026-04-11","2026-04-18","pct wk covid lab det","quantile",0.5,1.73125
"ab",1,"2026-04-11","2026-04-18","pct wk covid lab det","quantile",0.75,2.67125
"ab",1,"2026-04-11","2026-04-18","pct wk covid lab det","quantile",0.9,3.4175
"ab",1,"2026-04-11","2026-04-18","pct wk covid lab det","quantile",0.975,4.77125
"ab",1,"2026-04-11","2026-04-18","pct wk flu lab det","quantile",0.025,1.38375
"ab",1,"2026-04-11","2026-04-18","pct wk flu lab det","quantile",0.1,4.4425
"ab",1,"2026-04-11","2026-04-18","pct wk flu lab det","quantile",0.25,6.19875
"ab",1,"2026-04-11","2026-04-18","pct wk flu lab det","quantile",0.5,7.7275
"ab",1,"2026-04-11","2026-04-18","pct wk flu lab det","quantile",0.75,9.37
"ab",1,"2026-04-11","2026-04-18","pct wk flu lab det","quantile",0.9,11.07625
"ab",1,"2026-04-11","2026-04-18","pct wk flu lab det","quantile",0.975,14.73375
"ab",1,"2026-04-11","2026-04-18","pct wk rsv lab det","quantile",0.025,0.36125
"ab",1,"2026-04-11","2026-04-18","pct wk rsv lab det","quantile",0.1,1.4825
"ab",1,"2026-04-11","2026-04-18","pct wk rsv lab det","quantile",0.25,2.43625
"ab",1,"2026-04-11","2026-04-18","pct wk rsv lab det","quantile",0.5,3.295
"ab",1,"2026-04-11","2026-04-18","pct wk rsv lab det","quantile",0.75,3.98
"ab",1,"2026-04-11","2026-04-18","pct wk rsv lab det","quantile",0.9,4.87
"ab",1,"2026-04-11","2026-04-18","pct wk rsv lab det","quantile",0.975,6.58
"ab",2,"2026-04-11","2026-04-25","pct wk covid lab det","quantile",0.025,0.24625
"ab",2,"2026-04-11","2026-04-25","pct wk covid lab det","quantile",0.1,0.5525
"ab",2,"2026-04-11","2026-04-25","pct wk covid lab det","quantile",0.25,1.175
"ab",2,"2026-04-11","2026-04-25","pct wk covid lab det","quantile",0.5,2.205
"ab",2,"2026-04-11","2026-04-25","pct wk covid lab det","quantile",0.75,3.01
"ab",2,"2026-04-11","2026-04-25","pct wk covid lab det","quantile",0.9,3.9075
"ab",2,"2026-04-11","2026-04-25","pct wk covid lab det","quantile",0.975,5.36375
"ab",2,"2026-04-11","2026-04-25","pct wk flu lab det","quantile",0.025,0.90125
"ab",2,"2026-04-11","2026-04-25","pct wk flu lab det","quantile",0.1,3.60875
"ab",2,"2026-04-11","2026-04-25","pct wk flu lab det","quantile",0.25,5.97
"ab",2,"2026-04-11","2026-04-25","pct wk flu lab det","quantile",0.5,7.6475
"ab",2,"2026-04-11","2026-04-25","pct wk flu lab det","quantile",0.75,9.325
"ab",2,"2026-04-11","2026-04-25","pct wk flu lab det","quantile",0.9,11.82375
"ab",2,"2026-04-11","2026-04-25","pct wk flu lab det","quantile",0.975,16.31875
"ab",2,"2026-04-11","2026-04-25","pct wk rsv lab det","quantile",0.025,0.19625
"ab",2,"2026-04-11","2026-04-25","pct wk rsv lab det","quantile",0.1,1.2825
"ab",2,"2026-04-11","2026-04-25","pct wk rsv lab det","quantile",0.25,2.38625
"ab",2,"2026-04-11","2026-04-25","pct wk rsv lab det","quantile",0.5,3.24625
"ab",2,"2026-04-11","2026-04-25","pct wk rsv lab det","quantile",0.75,3.9675
"ab",2,"2026-04-11","2026-04-25","pct wk rsv lab det","quantile",0.9,5.03375
"ab",2,"2026-04-11","2026-04-25","pct wk rsv lab det","quantile",0.975,7.02
"ab",3,"2026-04-11","2026-05-02","pct wk covid lab det","quantile",0.025,0.2125
"ab",3,"2026-04-11","2026-05-02","pct wk covid lab det","quantile",0.1,0.33625
"ab",3,"2026-04-11","2026-05-02","pct wk covid lab det","quantile",0.25,0.9975
"ab",3,"2026-04-11","2026-05-02","pct wk covid lab det","quantile",0.5,2.0175
"ab",3,"2026-04-11","2026-05-02","pct wk covid lab det","quantile",0.75,3.0625
