"location","horizon","reference_date","target_end_date","target","output_type","output_type_id","value"
"ab",-1,"2026-02-28","2026-02-21","pct wk covid lab det","quantile",0.025,1.7925
"ab",-1,"2026-02-28","2026-02-21","pct wk covid lab det","quantile",0.1,2.24
"ab",-1,"2026-02-28","2026-02-21","pct wk covid lab det","quantile",0.25,2.88
"ab",-1,"2026-02-28","2026-02-21","pct wk covid lab det","quantile",0.5,4.0775
"ab",-1,"2026-02-28","2026-02-21","pct wk covid lab det","quantile",0.75,5.025
"ab",-1,"2026-02-28","2026-02-21","pct wk covid lab det","quantile",0.9,5.665
"ab",-1,"2026-02-28","2026-02-21","pct wk covid lab det","quantile",0.975,6.3625
"ab",-1,"2026-02-28","2026-02-21","pct wk flu lab det","quantile",0.025,1.2675
"ab",-1,"2026-02-28","2026-02-21","pct wk flu lab det","quantile",0.1,1.475
"ab",-1,"2026-02-28","2026-02-21","pct wk flu lab det","quantile",0.25,3.495
"ab",-1,"2026-02-28","2026-02-21","pct wk flu lab det","quantile",0.5,6.3
"ab",-1,"2026-02-28","2026-02-21","pct wk flu lab det","quantile",0.75,8.78
"ab",-1,"2026-02-28","2026-02-21","pct wk flu lab det","quantile",0.9,10.825
"ab",-1,"2026-02-28","2026-02-21","pct wk flu lab det","quantile",0.975,12.7575
"ab",-1,"2026-02-28","2026-02-21","pct wk rsv lab det","quantile",0.025,4.865
"ab",-1,"2026-02-28","2026-02-21","pct wk rsv lab det","quantile",0.1,5.68
"ab",-1,"2026-02-28","2026-02-21","pct wk rsv lab det","quantile",0.25,6.6825
"ab",-1,"2026-02-28","2026-02-21","pct wk rsv lab det","quantile",0.5,8.445
"ab",-1,"2026-02-28","2026-02-21","pct wk rsv lab det","quantile",0.75,10.2075
"ab",-1,"2026-02-28","2026-02-21","pct wk rsv lab det","quantile",0.9,11.36
"ab",-1,"2026-02-28","2026-02-21","pct wk rsv lab det","quantile",0.975,12.175
"ab",0,"2026-02-28","2026-02-28","pct wk covid lab det","quantile",0.025,2.68625
"ab",0,"2026-02-28","2026-02-28","pct wk covid lab det","quantile",0.1,3.0075
"ab",0,"2026-02-28","2026-02-28","pct wk covid lab det","quantile",0.25,3.43375
"ab",0,"2026-02-28","2026-02-28","pct wk covid lab det","quantile",0.5,3.85375
"ab",0,"2026-02-28","2026-02-28","pct wk covid lab det","quantile",0.75,4.38375
"ab",0,"2026-02-28","2026-02-28","pct wk covid lab det","quantile",0.9,4.65
"ab",0,"2026-02-28","2026-02-28","pct wk covid lab det","quantile",0.975,5.08125
"ab",0,"2026-02-28","2026-02-28","pct wk flu lab det","quantile",0.025,2.83625
"ab",0,"2026-02-28","2026-02-28","pct wk flu lab det","quantile",0.1,4.02375
"ab",0,"2026-02-28","2026-02-28","pct wk flu lab det","quantile",0.25,4.90125
"ab",0,"2026-02-28","2026-02-28","pct wk flu lab det","quantile",0.5,5.8875
"ab",0,"2026-02-28","2026-02-28","pct wk flu lab det","quantile",0.75,7.13625
"ab",0,"2026-02-28","2026-02-28","pct wk flu lab det","quantile",0.9,8.23875
"ab",0,"2026-02-28","2026-02-28","pct wk flu lab det","quantile",0.975,9.4775
"ab",0,"2026-02-28","2026-02-28","pct wk rsv lab det","quantile",0.025,6.07375
"ab",0,"2026-02-28","2026-02-28","pct wk rsv lab det","quantile",0.1,7.1525
"ab",0,"2026-02-28","2026-02-28","pct wk rsv lab det","quantile",0.25,7.8275
"ab",0,"2026-02-28","2026-02-28","pct wk rsv lab det","quantile",0.5,8.8175
"ab",0,"2026-02-28","2026-02-28","pct wk rsv lab det","quantile",0.75,9.82
"ab",0,"2026-02-28","2026-02-28","pct wk rsv lab det","quantile",0.9,10.52
"ab",0,"2026-02-28","2026-02-28","pct wk rsv lab det","quantile",0.975,11.28625
"ab",1,"2026-02-28","2026-03-07","pct wk covid lab det","quantile",0.025,1.23125
"ab",1,"2026-02-28","2026-03-07","pct wk covid lab det","quantile",0.1,2.06375
"ab",1,"2026-02-28","2026-03-07","pct wk covid lab det","quantile",0.25,2.9875
"ab",1,"2026-02-28","2026-03-07","pct wk covid lab det","quantile",0.5,3.93125
"ab",1,"2026-02-28","2026-03-07","pct wk covid lab det","quantile",0.75,4.725
"ab",1,"2026-02-28","2026-03-07","pct wk covid lab det","quantile",0.9,5.61375
"ab",1,"2026-02-28","2026-03-07","pct wk covid lab det","quantile",0.975,6.92125
"ab",1,"2026-02-28","2026-03-07","pct wk flu lab det","quantile",0.025,0.79875
"ab",1,"2026-02-28","2026-03-07","pct wk flu lab det","quantile",0.1,3.28
"ab",1,"2026-02-28","2026-03-07","pct wk flu lab det","quantile",0.25,4.94625
"ab",1,"2026-02-28","2026-03-07","pct wk flu lab det","quantile",0.5,6.09875
"ab",1,"2026-02-28","2026-03-07","pct wk flu lab det","quantile",0.75,7.3525
"ab",1,"2026-02-28","2026-03-07","pct wk flu lab det","quantile",0.9,9.11875
"ab",1,"2026-02-28","2026-03-07","pct wk flu lab det","quantile",0.975,12.62375
"ab",1,"2026-02-28","2026-03-07","pct wk rsv lab det","quantile",0.025,4.18375
"ab",1,"2026-02-28","2026-03-07","pct wk rsv lab det","quantile",0.1,6.15125
"ab",1,"2026-02-28","2026-03-07","pct wk rsv lab det","quantile",0.25,7.195
"ab",1,"2026-02-28","2026-03-07","pct wk rsv lab det","quantile",0.5,8.535
"ab",1,"2026-02-28","2026-03-07","pct wk rsv lab det","quantile",0.75,9.85
"ab",1,"2026-02-28","2026-03-07","pct wk rsv lab det","quantile",0.9,10.8925
"ab",1,"2026-02-28","2026-03-07","pct wk rsv lab det","quantile",0.975,13.04875
