"location","horizon","reference_date","target_end_date","target","output_type","output_type_id","value"
"ab",-1,"2026-01-24","2026-01-17","pct wk covid lab det","quantile",0.025,2.02333333333333
"ab",-1,"2026-01-24","2026-01-17","pct wk covid lab det","quantile",0.1,2.62
"ab",-1,"2026-01-24","2026-01-17","pct wk covid lab det","quantile",0.25,3.13666666666667
"ab",-1,"2026-01-24","2026-01-17","pct wk covid lab det","quantile",0.5,3.8
"ab",-1,"2026-01-24","2026-01-17","pct wk covid lab det","quantile",0.75,4.39666666666667
"ab",-1,"2026-01-24","2026-01-17","pct wk covid lab det","quantile",0.9,4.91333333333333
"ab",-1,"2026-01-24","2026-01-17","pct wk covid lab det","quantile",0.975,5.51
"ab",-1,"2026-01-24","2026-01-17","pct wk flu lab det","quantile",0.025,2.83333333333333
"ab",-1,"2026-01-24","2026-01-17","pct wk flu lab det","quantile",0.1,5.12666666666667
"ab",-1,"2026-01-24","2026-01-17","pct wk flu lab det","quantile",0.25,7.36666666666667
"ab",-1,"2026-01-24","2026-01-17","pct wk flu lab det","quantile",0.5,9.92333333333333
"ab",-1,"2026-01-24","2026-01-17","pct wk flu lab det","quantile",0.75,12.6466666666667
"ab",-1,"2026-01-24","2026-01-17","pct wk flu lab det","quantile",0.9,14.9866666666667
"ab",-1,"2026-01-24","2026-01-17","pct wk flu lab det","quantile",0.975,17.78
"ab",-1,"2026-01-24","2026-01-17","pct wk rsv lab det","quantile",0.025,3.99
"ab",-1,"2026-01-24","2026-01-17","pct wk rsv lab det","quantile",0.1,4.59666666666667
"ab",-1,"2026-01-24","2026-01-17","pct wk rsv lab det","quantile",0.25,5.19
"ab",-1,"2026-01-24","2026-01-17","pct wk rsv lab det","quantile",0.5,5.79333333333333
"ab",-1,"2026-01-24","2026-01-17","pct wk rsv lab det","quantile",0.75,6.33
"ab",-1,"2026-01-24","2026-01-17","pct wk rsv lab det","quantile",0.9,6.92333333333333
"ab",-1,"2026-01-24","2026-01-17","pct wk rsv lab det","quantile",0.975,7.59666666666667
"ab",0,"2026-01-24","2026-01-24","pct wk covid lab det","quantile",0.025,2.87142857142857
"ab",0,"2026-01-24","2026-01-24","pct wk covid lab det","quantile",0.1,3.29714285714286
"ab",0,"2026-01-24","2026-01-24","pct wk covid lab det","quantile",0.25,3.67
"ab",0,"2026-01-24","2026-01-24","pct wk covid lab det","quantile",0.5,4.08
"ab",0,"2026-01-24","2026-01-24","pct wk covid lab det","quantile",0.75,4.33285714285714
"ab",0,"2026-01-24","2026-01-24","pct wk covid lab det","quantile",0.9,4.70571428571429
"ab",0,"2026-01-24","2026-01-24","pct wk covid lab det","quantile",0.975,5.10285714285714
"ab",0,"2026-01-24","2026-01-24","pct wk flu lab det","quantile",0.025,5.12
"ab",0,"2026-01-24","2026-01-24","pct wk flu lab det","quantile",0.1,5.95
"ab",0,"2026-01-24","2026-01-24","pct wk flu lab det","quantile",0.25,7.28142857142857
"ab",0,"2026-01-24","2026-01-24","pct wk flu lab det","quantile",0.5,8.72571428571429
"ab",0,"2026-01-24","2026-01-24","pct wk flu lab det","quantile",0.75,9.98857142857143
"ab",0,"2026-01-24","2026-01-24","pct wk flu lab det","quantile",0.9,11.3814285714286
"ab",0,"2026-01-24","2026-01-24","pct wk flu lab det","quantile",0.975,13.4028571428571
"ab",0,"2026-01-24","2026-01-24","pct wk rsv lab det","quantile",0.025,4.47142857142857
"ab",0,"2026-01-24","2026-01-24","pct wk rsv lab det","quantile",0.1,5.37285714285714
"ab",0,"2026-01-24","2026-01-24","pct wk rsv lab det","quantile",0.25,5.76428571428571
"ab",0,"2026-01-24","2026-01-24","pct wk rsv lab det","quantile",0.5,6.09285714285714
"ab",0,"2026-01-24","2026-01-24","pct wk rsv lab det","quantile",0.75,6.37857142857143
"ab",0,"2026-01-24","2026-01-24","pct wk rsv lab det","quantile",0.9,6.82714285714286
"ab",0,"2026-01-24","2026-01-24","pct wk rsv lab det","quantile",0.975,7.5
"ab",1,"2026-01-24","2026-01-31","pct wk covid lab det","quantile",0.025,1.56857142857143
"ab",1,"2026-01-24","2026-01-31","pct wk covid lab det","quantile",0.1,2.60428571428571
"ab",1,"2026-01-24","2026-01-31","pct wk covid lab det","quantile",0.25,3.57142857142857
"ab",1,"2026-01-24","2026-01-31","pct wk covid lab det","quantile",0.5,4.29
"ab",1,"2026-01-24","2026-01-31","pct wk covid lab det","quantile",0.75,5.32428571428571
