"location","horizon","reference_date","target_end_date","target","output_type","output_type_id","value"
"ab",-1,"2026-01-10","2026-01-03","pct wk covid lab det","quantile",0.025,1.96
"ab",-1,"2026-01-10","2026-01-03","pct wk covid lab det","quantile",0.1,2.52
"ab",-1,"2026-01-10","2026-01-03","pct wk covid lab det","quantile",0.25,3.2
"ab",-1,"2026-01-10","2026-01-03","pct wk covid lab det","quantile",0.5,4.08
"ab",-1,"2026-01-10","2026-01-03","pct wk covid lab det","quantile",0.75,4.96
"ab",-1,"2026-01-10","2026-01-03","pct wk covid lab det","quantile",0.9,5.44
"ab",-1,"2026-01-10","2026-01-03","pct wk covid lab det","quantile",0.975,6.12
"ab",-1,"2026-01-10","2026-01-03","pct wk flu lab det","quantile",0.025,15.68
"ab",-1,"2026-01-10","2026-01-03","pct wk flu lab det","quantile",0.1,18.4
"ab",-1,"2026-01-10","2026-01-03","pct wk flu lab det","quantile",0.25,23.02
"ab",-1,"2026-01-10","2026-01-03","pct wk flu lab det","quantile",0.5,28.82
"ab",-1,"2026-01-10","2026-01-03","pct wk flu lab det","quantile",0.75,34.42
"ab",-1,"2026-01-10","2026-01-03","pct wk flu lab det","quantile",0.9,38.1
"ab",-1,"2026-01-10","2026-01-03","pct wk flu lab det","quantile",0.975,41.78
"ab",-1,"2026-01-10","2026-01-03","pct wk rsv lab det","quantile",0.025,1.72
"ab",-1,"2026-01-10","2026-01-03","pct wk rsv lab det","quantile",0.1,2.16
"ab",-1,"2026-01-10","2026-01-03","pct wk rsv lab det","quantile",0.25,2.84
"ab",-1,"2026-01-10","2026-01-03","pct wk rsv lab det","quantile",0.5,3.88
"ab",-1,"2026-01-10","2026-01-03","pct wk rsv lab det","quantile",0.75,4.74
"ab",-1,"2026-01-10","2026-01-03","pct wk rsv lab det","quantile",0.9,5.34
"ab",-1,"2026-01-10","2026-01-03","pct wk rsv lab det","quantile",0.975,5.98
"ab",0,"2026-01-10","2026-01-10","pct wk covid lab det","quantile",0.025,2.72222222222222
"ab",0,"2026-01-10","2026-01-10","pct wk covid lab det","quantile",0.1,3.08888888888889
"ab",0,"2026-01-10","2026-01-10","pct wk covid lab det","quantile",0.25,3.42222222222222
"ab",0,"2026-01-10","2026-01-10","pct wk covid lab det","quantile",0.5,3.88888888888889
"ab",0,"2026-01-10","2026-01-10","pct wk covid lab det","quantile",0.75,4.55555555555556
"ab",0,"2026-01-10","2026-01-10","pct wk covid lab det","quantile",0.9,4.9
"ab",0,"2026-01-10","2026-01-10","pct wk covid lab det","quantile",0.975,6.92222222222222
"ab",0,"2026-01-10","2026-01-10","pct wk flu lab det","quantile",0.025,19.1888888888889
"ab",0,"2026-01-10","2026-01-10","pct wk flu lab det","quantile",0.1,22.0111111111111
"ab",0,"2026-01-10","2026-01-10","pct wk flu lab det","quantile",0.25,24.4777777777778
"ab",0,"2026-01-10","2026-01-10","pct wk flu lab det","quantile",0.5,27.9
"ab",0,"2026-01-10","2026-01-10","pct wk flu lab det","quantile",0.75,31.0333333333333
"ab",0,"2026-01-10","2026-01-10","pct wk flu lab det","quantile",0.9,33.8111111111111
"ab",0,"2026-01-10","2026-01-10","pct wk flu lab det","quantile",0.975,39.3222222222222
"ab",0,"2026-01-10","2026-01-10","pct wk rsv lab det","quantile",0.025,2.28888888888889
"ab",0,"2026-01-10","2026-01-10","pct wk rsv lab det","quantile",0.1,2.73333333333333
"ab",0,"2026-01-10","2026-01-10","pct wk rsv lab det","quantile",0.25,3.13333333333333
"ab",0,"2026-01-10","2026-01-10","pct wk rsv lab det","quantile",0.5,3.56666666666667
"ab",0,"2026-01-10","2026-01-10","pct wk rsv lab det","quantile",0.75,4.11111111111111
"ab",0,"2026-01-10","2026-01-10","pct wk rsv lab det","quantile",0.9,4.62222222222222
"ab",0,"2026-01-10","2026-01-10","pct wk rsv lab det","quantile",0.975,5.27777777777778
"ab",1,"2026-01-10","2026-01-17","pct wk covid lab det","quantile",0.025,1.5
"ab",1,"2026-01-10","2026-01-17","pct wk covid lab det","quantile",0.1,2.4
"ab",1,"2026-01-10","2026-01-17","pct wk covid lab det","quantile",0.25,3.07777777777778
"ab",1,"2026-01-10","2026-01-17","pct wk covid lab det","quantile",0.5,4.1
