"location","horizon","reference_date","target_end_date","target","output_type","output_type_id","value"
"ab",-1,"2025-12-06","2025-11-29","pct wk covid lab det","quantile",0.025,3.175
"ab",-1,"2025-12-06","2025-11-29","pct wk covid lab det","quantile",0.1,3.525
"ab",-1,"2025-12-06","2025-11-29","pct wk covid lab det","quantile",0.25,4.325
"ab",-1,"2025-12-06","2025-11-29","pct wk covid lab det","quantile",0.5,5.425
"ab",-1,"2025-12-06","2025-11-29","pct wk covid lab det","quantile",0.75,6.775
"ab",-1,"2025-12-06","2025-11-29","pct wk covid lab det","quantile",0.9,7.625
"ab",-1,"2025-12-06","2025-11-29","pct wk covid lab det","quantile",0.975,7.975
"ab",-1,"2025-12-06","2025-11-29","pct wk flu lab det","quantile",0.025,7.275
"ab",-1,"2025-12-06","2025-11-29","pct wk flu lab det","quantile",0.1,8.75
"ab",-1,"2025-12-06","2025-11-29","pct wk flu lab det","quantile",0.25,11
"ab",-1,"2025-12-06","2025-11-29","pct wk flu lab det","quantile",0.5,14.85
"ab",-1,"2025-12-06","2025-11-29","pct wk flu lab det","quantile",0.75,18.2
"ab",-1,"2025-12-06","2025-11-29","pct wk flu lab det","quantile",0.9,20.65
"ab",-1,"2025-12-06","2025-11-29","pct wk flu lab det","quantile",0.975,22.975
"ab",-1,"2025-12-06","2025-11-29","pct wk rsv lab det","quantile",0.025,0.25
"ab",-1,"2025-12-06","2025-11-29","pct wk rsv lab det","quantile",0.1,0.55
"ab",-1,"2025-12-06","2025-11-29","pct wk rsv lab det","quantile",0.25,0.975
"ab",-1,"2025-12-06","2025-11-29","pct wk rsv lab det","quantile",0.5,2.225
"ab",-1,"2025-12-06","2025-11-29","pct wk rsv lab det","quantile",0.75,2.875
"ab",-1,"2025-12-06","2025-11-29","pct wk rsv lab det","quantile",0.9,3.55
"ab",-1,"2025-12-06","2025-11-29","pct wk rsv lab det","quantile",0.975,3.95
"ab",0,"2025-12-06","2025-12-06","pct wk covid lab det","quantile",0.025,3.8875
"ab",0,"2025-12-06","2025-12-06","pct wk covid lab det","quantile",0.1,4.45
"ab",0,"2025-12-06","2025-12-06","pct wk covid lab det","quantile",0.25,4.85
"ab",0,"2025-12-06","2025-12-06","pct wk covid lab det","quantile",0.5,5.3875
"ab",0,"2025-12-06","2025-12-06","pct wk covid lab det","quantile",0.75,5.9125
"ab",0,"2025-12-06","2025-12-06","pct wk covid lab det","quantile",0.9,6.475
"ab",0,"2025-12-06","2025-12-06","pct wk covid lab det","quantile",0.975,6.875
"ab",0,"2025-12-06","2025-12-06","pct wk flu lab det","quantile",0.025,11.575
"ab",0,"2025-12-06","2025-12-06","pct wk flu lab det","quantile",0.1,13.125
"ab",0,"2025-12-06","2025-12-06","pct wk flu lab det","quantile",0.25,14.6625
"ab",0,"2025-12-06","2025-12-06","pct wk flu lab det","quantile",0.5,16.6375
"ab",0,"2025-12-06","2025-12-06","pct wk flu lab det","quantile",0.75,18.875
"ab",0,"2025-12-06","2025-12-06","pct wk flu lab det","quantile",0.9,20.6875
"ab",0,"2025-12-06","2025-12-06","pct wk flu lab det","quantile",0.975,23.0625
"ab",0,"2025-12-06","2025-12-06","pct wk rsv lab det","quantile",0.025,0.875
"ab",0,"2025-12-06","2025-12-06","pct wk rsv lab det","quantile",0.1,1.325
"ab",0,"2025-12-06","2025-12-06","pct wk rsv lab det","quantile",0.25,1.6375
"ab",0,"2025-12-06","2025-12-06","pct wk rsv lab det","quantile",0.5,2.025
"ab",0,"2025-12-06","2025-12-06","pct wk rsv lab det","quantile",0.75,2.6375
"ab",0,"2025-12-06","2025-12-06","pct wk rsv lab det","quantile",0.9,2.9875
"ab",0,"2025-12-06","2025-12-06","pct wk rsv lab det","quantile",0.975,4.2875
"ab",1,"2025-12-06","2025-12-13","pct wk covid lab det","quantile",0.025,1.9625
"ab",1,"2025-12-06","2025-12-13","pct wk covid lab det","quantile",0.1,3.4
"ab",1,"2025-12-06","2025-12-13","pct wk covid lab det","quantile",0.25,4.2625
"ab",1,"2025-12-06","2025-12-13","pct wk covid lab det","quantile",0.5,5.3
"ab",1,"2025-12-06","2025-12-13","pct wk covid lab det","quantile",0.75,6.325
"ab",1,"2025-12-06","2025-12-13","pct wk covid lab det","quantile",0.9,7.225
"ab",1,"2025-12-06","2025-12-13","pct wk covid lab det","quantile",0.975,8.7625
"ab",1,"2025-12-06","2025-12-13","pct wk flu lab det","quantile",0.025,9.375
"ab",1,"2025-12-06","2025-12-13","pct wk flu lab det","quantile",0.1,13.1
"ab",1,"2025-12-06","2025-12-13","pct wk flu lab det","quantile",0.25,15.4125
"ab",1,"2025-12-06","2025-12-13","pct wk flu lab det","quantile",0.5,17.825
"ab",1,"2025-12-06","2025-12-13","pct wk flu lab det","quantile",0.75,20.8
"ab",1,"2025-12-06","2025-12-13","pct wk flu lab det","quantile",0.9,24.275
"ab",1,"2025-12-06","2025-12-13","pct wk flu lab det","quantile",0.975,27.875
"ab",1,"2025-12-06","2025-12-13","pct wk rsv lab det","quantile",0.025,0.25
"ab",1,"2025-12-06","2025-12-13","pct wk rsv lab det","quantile",0.1,1
"ab",1,"2025-12-06","2025-12-13","pct wk rsv lab det","quantile",0.25,1.875
"ab",1,"2025-12-06","2025-12-13","pct wk rsv lab det","quantile",0.5,2.2875
"ab",1,"2025-12-06","2025-12-13","pct wk rsv lab det","quantile",0.75,3.225
"ab",1,"2025-12-06","2025-12-13","pct wk rsv lab det","quantile",0.9,4.1
"ab",1,"2025-12-06","2025-12-13","pct wk rsv lab det","quantile",0.975,6.6
"ab",2,"2025-12-06","2025-12-20","pct wk covid lab det","quantile",0.025,1.725
"ab",2,"2025-12-06","2025-12-20","pct wk covid lab det","quantile",0.1,3.0375
"ab",2,"2025-12-06","2025-12-20","pct wk covid lab det","quantile",0.25,3.9125
"ab",2,"2025-12-06","2025-12-20","pct wk covid lab det","quantile",0.5,5.1875
"ab",2,"2025-12-06","2025-12-20","pct wk covid lab det","quantile",0.75,6.2125
"ab",2,"2025-12-06","2025-12-20","pct wk covid lab det","quantile",0.9,7.1125
"ab",2,"2025-12-06","2025-12-20","pct wk covid lab det","quantile",0.975,9.0375
"ab",2,"2025-12-06","2025-12-20","pct wk flu lab det","quantile",0.025,8.45
"ab",2,"2025-12-06","2025-12-20","pct wk flu lab det","quantile",0.1,13.5125
"ab",2,"2025-12-06","2025-12-20","pct wk flu lab det","quantile",0.25,16.3875
"ab",2,"2025-12-06","2025-12-20","pct wk flu lab det","quantile",0.5,19.275
"ab",2,"2025-12-06","2025-12-20","pct wk flu lab det","quantile",0.75,21.275
"ab",2,"2025-12-06","2025-12-20","pct wk flu lab det","quantile",0.9,24.525
"ab",2,"2025-12-06","2025-12-20","pct wk flu lab det","quantile",0.975,28.9
"ab",2,"2025-12-06","2025-12-20","pct wk rsv lab det","quantile",0.025,0.25
"ab",2,"2025-12-06","2025-12-20","pct wk rsv lab det","quantile",0.1,1.1125
"ab",2,"2025-12-06","2025-12-20","pct wk rsv lab det","quantile",0.25,2.025
"ab",2,"2025-12-06","2025-12-20","pct wk rsv lab det","quantile",0.5,2.6375
"ab",2,"2025-12-06","2025-12-20","pct wk rsv lab det","quantile",0.75,3.85
"ab",2,"2025-12-06","2025-12-20","pct wk rsv lab det","quantile",0.9,5.075
"ab",2,"2025-12-06","2025-12-20","pct wk rsv lab det","quantile",0.975,7.825
"ab",3,"2025-12-06","2025-12-27","pct wk covid lab det","quantile",0.025,1.525
"ab",3,"2025-12-06","2025-12-27","pct wk covid lab det","quantile",0.1,2.7125
"ab",3,"2025-12-06","2025-12-27","pct wk covid lab det","quantile",0.25,3.825
"ab",3,"2025-12-06","2025-12-27","pct wk covid lab det","quantile",0.5,5.125
"ab",3,"2025-12-06","2025-12-27","pct wk covid lab det","quantile",0.75,6.2375
"ab",3,"2025-12-06","2025-12-27","pct wk covid lab det","quantile",0.9,7.3875
"ab",3,"2025-12-06","2025-12-27","pct wk covid lab det","quantile",0.975,9.1
"ab",3,"2025-12-06","2025-12-27","pct wk flu lab det","quantile",0.025,7.925
"ab",3,"2025-12-06","2025-12-27","pct wk flu lab det","quantile",0.1,14.375
"ab",3,"2025-12-06","2025-12-27","pct wk flu lab det","quantile",0.25,17.575
"ab",3,"2025-12-06","2025-12-27","pct wk flu lab det","quantile",0.5,19.2
"ab",3,"2025-12-06","2025-12-27","pct wk flu lab det","quantile",0.75,21.95
"ab",3,"2025-12-06","2025-12-27","pct wk flu lab det","quantile",0.9,25.45
"ab",3,"2025-12-06","2025-12-27","pct wk flu lab det","quantile",0.975,30.075
"ab",3,"2025-12-06","2025-12-27","pct wk rsv lab det","quantile",0.025,0.35
"ab",3,"2025-12-06","2025-12-27","pct wk rsv lab det","quantile",0.1,1.0125
