"location","horizon","reference_date","target_end_date","target","output_type","output_type_id","value"
"ab",-1,"2026-04-18","2026-04-11","pct wk covid lab det","quantile",0.025,0.4925
"ab",-1,"2026-04-18","2026-04-11","pct wk covid lab det","quantile",0.1,0.8525
"ab",-1,"2026-04-18","2026-04-11","pct wk covid lab det","quantile",0.25,1.11
"ab",-1,"2026-04-18","2026-04-11","pct wk covid lab det","quantile",0.5,1.6675
"ab",-1,"2026-04-18","2026-04-11","pct wk covid lab det","quantile",0.75,2.225
"ab",-1,"2026-04-18","2026-04-11","pct wk covid lab det","quantile",0.9,2.7825
"ab",-1,"2026-04-18","2026-04-11","pct wk covid lab det","quantile",0.975,3.1425
"ab",-1,"2026-04-18","2026-04-11","pct wk flu lab det","quantile",0.025,2.3775
"ab",-1,"2026-04-18","2026-04-11","pct wk flu lab det","quantile",0.1,4.11
"ab",-1,"2026-04-18","2026-04-11","pct wk flu lab det","quantile",0.25,6.0375
"ab",-1,"2026-04-18","2026-04-11","pct wk flu lab det","quantile",0.5,9.0675
"ab",-1,"2026-04-18","2026-04-11","pct wk flu lab det","quantile",0.75,11.7975
"ab",-1,"2026-04-18","2026-04-11","pct wk flu lab det","quantile",0.9,14.025
"ab",-1,"2026-04-18","2026-04-11","pct wk flu lab det","quantile",0.975,15.7825
"ab",-1,"2026-04-18","2026-04-11","pct wk rsv lab det","quantile",0.025,1.04
"ab",-1,"2026-04-18","2026-04-11","pct wk rsv lab det","quantile",0.1,1.5
"ab",-1,"2026-04-18","2026-04-11","pct wk rsv lab det","quantile",0.25,2.185
"ab",-1,"2026-04-18","2026-04-11","pct wk rsv lab det","quantile",0.5,3.045
"ab",-1,"2026-04-18","2026-04-11","pct wk rsv lab det","quantile",0.75,3.755
"ab",-1,"2026-04-18","2026-04-11","pct wk rsv lab det","quantile",0.9,4.415
"ab",-1,"2026-04-18","2026-04-11","pct wk rsv lab det","quantile",0.975,5.075
"ab",0,"2026-04-18","2026-04-18","pct wk covid lab det","quantile",0.025,0.77125
"ab",0,"2026-04-18","2026-04-18","pct wk covid lab det","quantile",0.1,1.16625
"ab",0,"2026-04-18","2026-04-18","pct wk covid lab det","quantile",0.25,1.28125
"ab",0,"2026-04-18","2026-04-18","pct wk covid lab det","quantile",0.5,1.67625
"ab",0,"2026-04-18","2026-04-18","pct wk covid lab det","quantile",0.75,1.92
"ab",0,"2026-04-18","2026-04-18","pct wk covid lab det","quantile",0.9,2.28625
"ab",0,"2026-04-18","2026-04-18","pct wk covid lab det","quantile",0.975,2.60625
"ab",0,"2026-04-18","2026-04-18","pct wk flu lab det","quantile",0.025,5.06125
"ab",0,"2026-04-18","2026-04-18","pct wk flu lab det","quantile",0.1,6.45375
"ab",0,"2026-04-18","2026-04-18","pct wk flu lab det","quantile",0.25,7.5375
"ab",0,"2026-04-18","2026-04-18","pct wk flu lab det","quantile",0.5,8.97625
"ab",0,"2026-04-18","2026-04-18","pct wk flu lab det","quantile",0.75,10.47875
"ab",0,"2026-04-18","2026-04-18","pct wk flu lab det","quantile",0.9,11.65
"ab",0,"2026-04-18","2026-04-18","pct wk flu lab det","quantile",0.975,13.23
"ab",0,"2026-04-18","2026-04-18","pct wk rsv lab det","quantile",0.025,1.415
"ab",0,"2026-04-18","2026-04-18","pct wk rsv lab det","quantile",0.1,1.94375
"ab",0,"2026-04-18","2026-04-18","pct wk rsv lab det","quantile",0.25,2.43125
"ab",0,"2026-04-18","2026-04-18","pct wk rsv lab det","quantile",0.5,2.9475
"ab",0,"2026-04-18","2026-04-18","pct wk rsv lab det","quantile",0.75,3.32625
"ab",0,"2026-04-18","2026-04-18","pct wk rsv lab det","quantile",0.9,3.78875
"ab",0,"2026-04-18","2026-04-18","pct wk rsv lab det","quantile",0.975,4.58
"ab",1,"2026-04-18","2026-04-25","pct wk covid lab det","quantile",0.025,0.08125
"ab",1,"2026-04-18","2026-04-25","pct wk covid lab det","quantile",0.1,0.36375
"ab",1,"2026-04-18","2026-04-25","pct wk covid lab det","quantile",0.25,0.99125
"ab",1,"2026-04-18","2026-04-25","pct wk covid lab det","quantile",0.5,1.6225
"ab",1,"2026-04-18","2026-04-25","pct wk covid lab det","quantile",0.75,2.53
"ab",1,"2026-04-18","2026-04-25","pct wk covid lab det","quantile",0.9,3.28125
