reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-04-25,pct wk covid lab det,-1,2026-04-18,ab,quantile,0.025,1.742
2026-04-25,pct wk covid lab det,-1,2026-04-18,ab,quantile,0.1,1.776
2026-04-25,pct wk covid lab det,-1,2026-04-18,ab,quantile,0.25,1.8065
2026-04-25,pct wk covid lab det,-1,2026-04-18,ab,quantile,0.5,1.84
2026-04-25,pct wk covid lab det,-1,2026-04-18,ab,quantile,0.75,1.8735
2026-04-25,pct wk covid lab det,-1,2026-04-18,ab,quantile,0.9,1.904
2026-04-25,pct wk covid lab det,-1,2026-04-18,ab,quantile,0.975,1.938
2026-04-25,pct wk covid lab det,0,2026-04-25,ab,quantile,0.025,0.8337
2026-04-25,pct wk covid lab det,0,2026-04-25,ab,quantile,0.1,1.1672
2026-04-25,pct wk covid lab det,0,2026-04-25,ab,quantile,0.25,1.4664
2026-04-25,pct wk covid lab det,0,2026-04-25,ab,quantile,0.5,1.7951
2026-04-25,pct wk covid lab det,0,2026-04-25,ab,quantile,0.75,2.1237
2026-04-25,pct wk covid lab det,0,2026-04-25,ab,quantile,0.9,2.4229
2026-04-25,pct wk covid lab det,0,2026-04-25,ab,quantile,0.975,2.7564
2026-04-25,pct wk covid lab det,1,2026-05-02,ab,quantile,0.025,0.2581
2026-04-25,pct wk covid lab det,1,2026-05-02,ab,quantile,0.1,0.7838
2026-04-25,pct wk covid lab det,1,2026-05-02,ab,quantile,0.25,1.2553
2026-04-25,pct wk covid lab det,1,2026-05-02,ab,quantile,0.5,1.7733
2026-04-25,pct wk covid lab det,1,2026-05-02,ab,quantile,0.75,2.2913
2026-04-25,pct wk covid lab det,1,2026-05-02,ab,quantile,0.9,2.7628
2026-04-25,pct wk covid lab det,1,2026-05-02,ab,quantile,0.975,3.2885
2026-04-25,pct wk covid lab det,2,2026-05-09,ab,quantile,0.025,0.0
2026-04-25,pct wk covid lab det,2,2026-05-09,ab,quantile,0.1,0.2834
2026-04-25,pct wk covid lab det,2,2026-05-09,ab,quantile,0.25,0.9894
2026-04-25,pct wk covid lab det,2,2026-05-09,ab,quantile,0.5,1.7648
2026-04-25,pct wk covid lab det,2,2026-05-09,ab,quantile,0.75,2.5402
