reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-02-28,pct wk covid lab det,-1,2026-02-21,ab,quantile,0.025,2.9689
2026-02-28,pct wk covid lab det,-1,2026-02-21,ab,quantile,0.1,3.3648
2026-02-28,pct wk covid lab det,-1,2026-02-21,ab,quantile,0.25,3.7199
2026-02-28,pct wk covid lab det,-1,2026-02-21,ab,quantile,0.5,4.11
2026-02-28,pct wk covid lab det,-1,2026-02-21,ab,quantile,0.75,4.5001
2026-02-28,pct wk covid lab det,-1,2026-02-21,ab,quantile,0.9,4.8552
2026-02-28,pct wk covid lab det,-1,2026-02-21,ab,quantile,0.975,5.2511
2026-02-28,pct wk covid lab det,0,2026-02-28,ab,quantile,0.025,2.6936
2026-02-28,pct wk covid lab det,0,2026-02-28,ab,quantile,0.1,3.1565
2026-02-28,pct wk covid lab det,0,2026-02-28,ab,quantile,0.25,3.5717
2026-02-28,pct wk covid lab det,0,2026-02-28,ab,quantile,0.5,4.0278
2026-02-28,pct wk covid lab det,0,2026-02-28,ab,quantile,0.75,4.2734
2026-02-28,pct wk covid lab det,0,2026-02-28,ab,quantile,0.9,4.497
2026-02-28,pct wk covid lab det,0,2026-02-28,ab,quantile,0.975,4.7462
2026-02-28,pct wk covid lab det,1,2026-03-07,ab,quantile,0.025,2.0514
2026-02-28,pct wk covid lab det,1,2026-03-07,ab,quantile,0.1,2.7091
2026-02-28,pct wk covid lab det,1,2026-03-07,ab,quantile,0.25,3.2992
2026-02-28,pct wk covid lab det,1,2026-03-07,ab,quantile,0.5,3.9472
2026-02-28,pct wk covid lab det,1,2026-03-07,ab,quantile,0.75,4.2962
2026-02-28,pct wk covid lab det,1,2026-03-07,ab,quantile,0.9,4.6139
2026-02-28,pct wk covid lab det,1,2026-03-07,ab,quantile,0.975,4.9681
2026-02-28,pct wk covid lab det,2,2026-03-14,ab,quantile,0.025,1.4338
2026-02-28,pct wk covid lab det,2,2026-03-14,ab,quantile,0.1,2.2784
2026-02-28,pct wk covid lab det,2,2026-03-14,ab,quantile,0.25,3.0361
2026-02-28,pct wk covid lab det,2,2026-03-14,ab,quantile,0.5,3.8683
2026-02-28,pct wk covid lab det,2,2026-03-14,ab,quantile,0.75,4.3164
2026-02-28,pct wk covid lab det,2,2026-03-14,ab,quantile,0.9,4.7244
2026-02-28,pct wk covid lab det,2,2026-03-14,ab,quantile,0.975,5.1792
2026-02-28,pct wk covid lab det,3,2026-03-21,ab,quantile,0.025,0.84
2026-02-28,pct wk covid lab det,3,2026-03-21,ab,quantile,0.1,1.8638
2026-02-28,pct wk covid lab det,3,2026-03-21,ab,quantile,0.25,2.7822
2026-02-28,pct wk covid lab det,3,2026-03-21,ab,quantile,0.5,3.7909
2026-02-28,pct wk covid lab det,3,2026-03-21,ab,quantile,0.75,4.3341
2026-02-28,pct wk covid lab det,3,2026-03-21,ab,quantile,0.9,4.8286
2026-02-28,pct wk covid lab det,3,2026-03-21,ab,quantile,0.975,5.3799
2026-02-28,pct wk covid lab det,-1,2026-02-21,atlantic,quantile,0.025,3.1899
2026-02-28,pct wk covid lab det,-1,2026-02-21,atlantic,quantile,0.1,3.5889
2026-02-28,pct wk covid lab det,-1,2026-02-21,atlantic,quantile,0.25,3.9468
2026-02-28,pct wk covid lab det,-1,2026-02-21,atlantic,quantile,0.5,4.34
2026-02-28,pct wk covid lab det,-1,2026-02-21,atlantic,quantile,0.75,4.7332
2026-02-28,pct wk covid lab det,-1,2026-02-21,atlantic,quantile,0.9,5.0911
2026-02-28,pct wk covid lab det,-1,2026-02-21,atlantic,quantile,0.975,5.4901
2026-02-28,pct wk covid lab det,0,2026-02-28,atlantic,quantile,0.025,2.7702
2026-02-28,pct wk covid lab det,0,2026-02-28,atlantic,quantile,0.1,3.2463
2026-02-28,pct wk covid lab det,0,2026-02-28,atlantic,quantile,0.25,3.6733
2026-02-28,pct wk covid lab det,0,2026-02-28,atlantic,quantile,0.5,4.1423
2026-02-28,pct wk covid lab det,0,2026-02-28,atlantic,quantile,0.75,4.3949
2026-02-28,pct wk covid lab det,0,2026-02-28,atlantic,quantile,0.9,4.6248
2026-02-28,pct wk covid lab det,0,2026-02-28,atlantic,quantile,0.975,4.8811
2026-02-28,pct wk covid lab det,1,2026-03-07,atlantic,quantile,0.025,1.9992
2026-02-28,pct wk covid lab det,1,2026-03-07,atlantic,quantile,0.1,2.6402
2026-02-28,pct wk covid lab det,1,2026-03-07,atlantic,quantile,0.25,3.2153
2026-02-28,pct wk covid lab det,1,2026-03-07,atlantic,quantile,0.5,3.8469
2026-02-28,pct wk covid lab det,1,2026-03-07,atlantic,quantile,0.75,4.1869
2026-02-28,pct wk covid lab det,1,2026-03-07,atlantic,quantile,0.9,4.4966
2026-02-28,pct wk covid lab det,1,2026-03-07,atlantic,quantile,0.975,4.8417
2026-02-28,pct wk covid lab det,2,2026-03-14,atlantic,quantile,0.025,1.3973
2026-02-28,pct wk covid lab det,2,2026-03-14,atlantic,quantile,0.1,2.2205
2026-02-28,pct wk covid lab det,2,2026-03-14,atlantic,quantile,0.25,2.9589
2026-02-28,pct wk covid lab det,2,2026-03-14,atlantic,quantile,0.5,3.7699
2026-02-28,pct wk covid lab det,2,2026-03-14,atlantic,quantile,0.75,4.2066
2026-02-28,pct wk covid lab det,2,2026-03-14,atlantic,quantile,0.9,4.6042
2026-02-28,pct wk covid lab det,2,2026-03-14,atlantic,quantile,0.975,5.0475
2026-02-28,pct wk covid lab det,3,2026-03-21,atlantic,quantile,0.025,0.8187
2026-02-28,pct wk covid lab det,3,2026-03-21,atlantic,quantile,0.1,1.8164
2026-02-28,pct wk covid lab det,3,2026-03-21,atlantic,quantile,0.25,2.7114
2026-02-28,pct wk covid lab det,3,2026-03-21,atlantic,quantile,0.5,3.6945
2026-02-28,pct wk covid lab det,3,2026-03-21,atlantic,quantile,0.75,4.2239
2026-02-28,pct wk covid lab det,3,2026-03-21,atlantic,quantile,0.9,4.7058
2026-02-28,pct wk covid lab det,3,2026-03-21,atlantic,quantile,0.975,5.2431
2026-02-28,pct wk covid lab det,-1,2026-02-21,bc,quantile,0.025,2.575
2026-02-28,pct wk covid lab det,-1,2026-02-21,bc,quantile,0.1,2.9653
2026-02-28,pct wk covid lab det,-1,2026-02-21,bc,quantile,0.25,3.3154
2026-02-28,pct wk covid lab det,-1,2026-02-21,bc,quantile,0.5,3.7
2026-02-28,pct wk covid lab det,-1,2026-02-21,bc,quantile,0.75,4.0846
2026-02-28,pct wk covid lab det,-1,2026-02-21,bc,quantile,0.9,4.4347
2026-02-28,pct wk covid lab det,-1,2026-02-21,bc,quantile,0.975,4.825
2026-02-28,pct wk covid lab det,0,2026-02-28,bc,quantile,0.025,2.7118
2026-02-28,pct wk covid lab det,0,2026-02-28,bc,quantile,0.1,3.1382
2026-02-28,pct wk covid lab det,0,2026-02-28,bc,quantile,0.25,3.5206
2026-02-28,pct wk covid lab det,0,2026-02-28,bc,quantile,0.5,3.9407
2026-02-28,pct wk covid lab det,0,2026-02-28,bc,quantile,0.75,4.5709
2026-02-28,pct wk covid lab det,0,2026-02-28,bc,quantile,0.9,5.1446
2026-02-28,pct wk covid lab det,0,2026-02-28,bc,quantile,0.975,5.7841
2026-02-28,pct wk covid lab det,1,2026-03-07,bc,quantile,0.025,2.2618
2026-02-28,pct wk covid lab det,1,2026-03-07,bc,quantile,0.1,2.9095
2026-02-28,pct wk covid lab det,1,2026-03-07,bc,quantile,0.25,3.4906
2026-02-28,pct wk covid lab det,1,2026-03-07,bc,quantile,0.5,4.1288
2026-02-28,pct wk covid lab det,1,2026-03-07,bc,quantile,0.75,5.0861
2026-02-28,pct wk covid lab det,1,2026-03-07,bc,quantile,0.9,5.9577
2026-02-28,pct wk covid lab det,1,2026-03-07,bc,quantile,0.975,6.9293
2026-02-28,pct wk covid lab det,2,2026-03-14,bc,quantile,0.025,1.6908
2026-02-28,pct wk covid lab det,2,2026-03-14,bc,quantile,0.1,2.5438
2026-02-28,pct wk covid lab det,2,2026-03-14,bc,quantile,0.25,3.309
2026-02-28,pct wk covid lab det,2,2026-03-14,bc,quantile,0.5,4.1494
2026-02-28,pct wk covid lab det,2,2026-03-14,bc,quantile,0.75,5.4101
2026-02-28,pct wk covid lab det,2,2026-03-14,bc,quantile,0.9,6.5579
2026-02-28,pct wk covid lab det,2,2026-03-14,bc,quantile,0.975,7.8374
2026-02-28,pct wk covid lab det,3,2026-03-21,bc,quantile,0.025,1.1141
2026-02-28,pct wk covid lab det,3,2026-03-21,bc,quantile,0.1,2.1743
2026-02-28,pct wk covid lab det,3,2026-03-21,bc,quantile,0.25,3.1255
2026-02-28,pct wk covid lab det,3,2026-03-21,bc,quantile,0.5,4.1702
2026-02-28,pct wk covid lab det,3,2026-03-21,bc,quantile,0.75,5.7372
2026-02-28,pct wk covid lab det,3,2026-03-21,bc,quantile,0.9,7.1639
2026-02-28,pct wk covid lab det,3,2026-03-21,bc,quantile,0.975,8.7544
2026-02-28,pct wk covid lab det,-1,2026-02-21,ca,quantile,0.025,4.0546
2026-02-28,pct wk covid lab det,-1,2026-02-21,ca,quantile,0.1,4.4659
2026-02-28,pct wk covid lab det,-1,2026-02-21,ca,quantile,0.25,4.8348
2026-02-28,pct wk covid lab det,-1,2026-02-21,ca,quantile,0.5,5.24
2026-02-28,pct wk covid lab det,-1,2026-02-21,ca,quantile,0.75,5.6452
2026-02-28,pct wk covid lab det,-1,2026-02-21,ca,quantile,0.9,6.0141
2026-02-28,pct wk covid lab det,-1,2026-02-21,ca,quantile,0.975,6.4254
2026-02-28,pct wk covid lab det,0,2026-02-28,ca,quantile,0.025,4.1912
2026-02-28,pct wk covid lab det,0,2026-02-28,ca,quantile,0.1,4.5457
2026-02-28,pct wk covid lab det,0,2026-02-28,ca,quantile,0.25,4.8637
2026-02-28,pct wk covid lab det,0,2026-02-28,ca,quantile,0.5,5.213
2026-02-28,pct wk covid lab det,0,2026-02-28,ca,quantile,0.75,5.5622
2026-02-28,pct wk covid lab det,0,2026-02-28,ca,quantile,0.9,5.8802
2026-02-28,pct wk covid lab det,0,2026-02-28,ca,quantile,0.975,6.2347
2026-02-28,pct wk covid lab det,1,2026-03-07,ca,quantile,0.025,3.7199
2026-02-28,pct wk covid lab det,1,2026-03-07,ca,quantile,0.1,4.2323
2026-02-28,pct wk covid lab det,1,2026-03-07,ca,quantile,0.25,4.6919
2026-02-28,pct wk covid lab det,1,2026-03-07,ca,quantile,0.5,5.1968
2026-02-28,pct wk covid lab det,1,2026-03-07,ca,quantile,0.75,5.7016
2026-02-28,pct wk covid lab det,1,2026-03-07,ca,quantile,0.9,6.1613
2026-02-28,pct wk covid lab det,1,2026-03-07,ca,quantile,0.975,6.6737
2026-02-28,pct wk covid lab det,2,2026-03-14,ca,quantile,0.025,3.251
2026-02-28,pct wk covid lab det,2,2026-03-14,ca,quantile,0.1,3.9202
2026-02-28,pct wk covid lab det,2,2026-03-14,ca,quantile,0.25,4.5206
2026-02-28,pct wk covid lab det,2,2026-03-14,ca,quantile,0.5,5.18
2026-02-28,pct wk covid lab det,2,2026-03-14,ca,quantile,0.75,5.8394
2026-02-28,pct wk covid lab det,2,2026-03-14,ca,quantile,0.9,6.4398
2026-02-28,pct wk covid lab det,2,2026-03-14,ca,quantile,0.975,7.109
2026-02-28,pct wk covid lab det,3,2026-03-21,ca,quantile,0.025,2.7876
2026-02-28,pct wk covid lab det,3,2026-03-21,ca,quantile,0.1,3.6135
2026-02-28,pct wk covid lab det,3,2026-03-21,ca,quantile,0.25,4.3543
2026-02-28,pct wk covid lab det,3,2026-03-21,ca,quantile,0.5,5.168
2026-02-28,pct wk covid lab det,3,2026-03-21,ca,quantile,0.75,5.9817
2026-02-28,pct wk covid lab det,3,2026-03-21,ca,quantile,0.9,6.7225
2026-02-28,pct wk covid lab det,3,2026-03-21,ca,quantile,0.975,7.5484
2026-02-28,pct wk covid lab det,-1,2026-02-21,mb,quantile,0.025,7.9843
2026-02-28,pct wk covid lab det,-1,2026-02-21,mb,quantile,0.1,8.4512
2026-02-28,pct wk covid lab det,-1,2026-02-21,mb,quantile,0.25,8.87
2026-02-28,pct wk covid lab det,-1,2026-02-21,mb,quantile,0.5,9.33
2026-02-28,pct wk covid lab det,-1,2026-02-21,mb,quantile,0.75,9.79
2026-02-28,pct wk covid lab det,-1,2026-02-21,mb,quantile,0.9,10.2088
2026-02-28,pct wk covid lab det,-1,2026-02-21,mb,quantile,0.975,10.6757
2026-02-28,pct wk covid lab det,0,2026-02-28,mb,quantile,0.025,5.775
2026-02-28,pct wk covid lab det,0,2026-02-28,mb,quantile,0.1,7.3146
2026-02-28,pct wk covid lab det,0,2026-02-28,mb,quantile,0.25,8.6956
2026-02-28,pct wk covid lab det,0,2026-02-28,mb,quantile,0.5,10.2125
2026-02-28,pct wk covid lab det,0,2026-02-28,mb,quantile,0.75,12.4878
2026-02-28,pct wk covid lab det,0,2026-02-28,mb,quantile,0.9,14.5593
2026-02-28,pct wk covid lab det,0,2026-02-28,mb,quantile,0.975,16.8686
2026-02-28,pct wk covid lab det,1,2026-03-07,mb,quantile,0.025,4.2237
2026-02-28,pct wk covid lab det,1,2026-03-07,mb,quantile,0.1,6.7192
2026-02-28,pct wk covid lab det,1,2026-03-07,mb,quantile,0.25,8.9578
2026-02-28,pct wk covid lab det,1,2026-03-07,mb,quantile,0.5,11.4167
2026-02-28,pct wk covid lab det,1,2026-03-07,mb,quantile,0.75,15.1049
2026-02-28,pct wk covid lab det,1,2026-03-07,mb,quantile,0.9,18.4628
2026-02-28,pct wk covid lab det,1,2026-03-07,mb,quantile,0.975,22.2061
2026-02-28,pct wk covid lab det,2,2026-03-14,mb,quantile,0.025,2.0013
2026-02-28,pct wk covid lab det,2,2026-03-14,mb,quantile,0.1,5.2877
2026-02-28,pct wk covid lab det,2,2026-03-14,mb,quantile,0.25,8.2357
2026-02-28,pct wk covid lab det,2,2026-03-14,mb,quantile,0.5,11.4737
2026-02-28,pct wk covid lab det,2,2026-03-14,mb,quantile,0.75,16.3308
2026-02-28,pct wk covid lab det,2,2026-03-14,mb,quantile,0.9,20.7528
2026-02-28,pct wk covid lab det,2,2026-03-14,mb,quantile,0.975,25.6824
2026-02-28,pct wk covid lab det,3,2026-03-21,mb,quantile,0.025,0.0
2026-02-28,pct wk covid lab det,3,2026-03-21,mb,quantile,0.1,3.8417
2026-02-28,pct wk covid lab det,3,2026-03-21,mb,quantile,0.25,7.5062
2026-02-28,pct wk covid lab det,3,2026-03-21,mb,quantile,0.5,11.5311
2026-02-28,pct wk covid lab det,3,2026-03-21,mb,quantile,0.75,17.5685
2026-02-28,pct wk covid lab det,3,2026-03-21,mb,quantile,0.9,23.0653
2026-02-28,pct wk covid lab det,3,2026-03-21,mb,quantile,0.975,29.1928
