reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-01-17,pct wk covid lab det,-1,2026-01-10,ab,quantile,0.025,2.7454995390942183
2026-01-17,pct wk covid lab det,-1,2026-01-10,ab,quantile,0.1,3.426263168305403
2026-01-17,pct wk covid lab det,-1,2026-01-10,ab,quantile,0.25,4.03065913187007
2026-01-17,pct wk covid lab det,-1,2026-01-10,ab,quantile,0.5,4.709570073201061
2026-01-17,pct wk covid lab det,-1,2026-01-10,ab,quantile,0.75,5.381484109289588
2026-01-17,pct wk covid lab det,-1,2026-01-10,ab,quantile,0.9,5.992651801758765
2026-01-17,pct wk covid lab det,-1,2026-01-10,ab,quantile,0.975,6.662326514297333
2026-01-17,pct wk covid lab det,0,2026-01-17,ab,quantile,0.025,2.763807288969896
2026-01-17,pct wk covid lab det,0,2026-01-17,ab,quantile,0.1,3.427536159118711
2026-01-17,pct wk covid lab det,0,2026-01-17,ab,quantile,0.25,4.034925577380885
2026-01-17,pct wk covid lab det,0,2026-01-17,ab,quantile,0.5,4.712333853498381
2026-01-17,pct wk covid lab det,0,2026-01-17,ab,quantile,0.75,5.386254376726112
2026-01-17,pct wk covid lab det,0,2026-01-17,ab,quantile,0.9,5.997207654586064
2026-01-17,pct wk covid lab det,0,2026-01-17,ab,quantile,0.975,6.666106658019813
2026-01-17,pct wk covid lab det,1,2026-01-24,ab,quantile,0.025,2.5932888223358352
2026-01-17,pct wk covid lab det,1,2026-01-24,ab,quantile,0.1,3.5216530978425786
2026-01-17,pct wk covid lab det,1,2026-01-24,ab,quantile,0.25,4.346610012902547
2026-01-17,pct wk covid lab det,1,2026-01-24,ab,quantile,0.5,5.25203566017882
2026-01-17,pct wk covid lab det,1,2026-01-24,ab,quantile,0.75,6.174949135619315
2026-01-17,pct wk covid lab det,1,2026-01-24,ab,quantile,0.9,6.983564265645177
2026-01-17,pct wk covid lab det,1,2026-01-24,ab,quantile,0.975,7.90911743796217
2026-01-17,pct wk covid lab det,2,2026-01-31,ab,quantile,0.025,2.0138890038435497
2026-01-17,pct wk covid lab det,2,2026-01-31,ab,quantile,0.1,3.157799986933037
2026-01-17,pct wk covid lab det,2,2026-01-31,ab,quantile,0.25,4.205745187144872
2026-01-17,pct wk covid lab det,2,2026-01-31,ab,quantile,0.5,5.348446386043875
2026-01-17,pct wk covid lab det,2,2026-01-31,ab,quantile,0.75,6.4881857285618665
